Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
28.02055,S,28.02055,0.05820729,0,0.9825191,0,0,49.3932,0.2657541,0,100.1998,124.2635,5.72943,-32.3010749884195,-32.301074988419,-0.00000558137779590237,62.2411273047186,62.2411272718619,0.00202239332436661,89.99814,89.99814,14695.75,0.06382301
28.03055,S,28.03055,0.05790691,0,0.9826884,0,0,49.3932,0.2630556,0,100.1998,124.2635,5.72943,-32.2993211217078,-32.2993211217073,-0.00000555314953110083,61.9181341008906,61.9181340678643,0.00202233779287254,89.99813,89.99813,14696.37,0.06384324
28.04055,S,28.04055,0.05760654,0,0.982857,0,0,49.3932,0.2603706,0,100.1998,124.2635,5.72943,-32.2975717253445,-32.297571725344,-0.00000552491552274537,61.5951583910275,61.5951583578299,0.00202228254371855,89.99812,89.99812,14696.99,0.06386346
28.05055,S,28.05055,0.05730619,0,0.983025,0,0,49.3932,0.2576988,0,100.1998,124.2635,5.72943,-32.2958317663836,-32.2958317663831,-0.00000549666979043452,61.2722000807556,61.2722000473848,0.00202222757702187,89.99811,89.99811,14697.6,0.06388368
28.06055,S,28.06055,0.05700585,0,0.9831923,0,0,49.3932,0.2550404,0,100.1998,124.2635,5.72943,-32.2941101855218,-32.2941101855213,-0.00000546841582767012,60.9492589862937,60.9492589527479,0.00202217289286482,89.9981,89.9981,14698.21,0.0639039
28.07055,S,28.07055,0.05670552,0,0.9833589,0,0,49.3932,0.2523955,0,100.1998,124.2635,5.72943,-32.2923871145439,-32.2923871145434,-0.00000544015748322543,60.6263351225431,60.6263350888204,0.0020221184912912,89.99809,89.99809,14698.82,0.06392412
28.08055,S,28.08055,0.05640521,0,0.9835248,0,0,49.3932,0.2497639,0,100.1998,124.2635,5.72943,-32.2906779513168,-32.2906779513163,-0.00000541189043463202,60.3034283504262,60.3034283165248,0.00202206437238806,89.99808,89.99808,14699.42,0.06394434
28.09055,S,28.09055,0.05610492,0,0.9836899,0,0,49.3932,0.2471457,0,100.1998,124.2635,5.72943,-32.2889712716165,-32.2889712716161,-0.00000538361391213526,59.9805386451079,59.9805386110258,0.00202201053625014,89.99807,89.99807,14700.02,0.06396456
28.10055,S,28.10055,0.05580463,0,0.9838542,0,0,49.3932,0.244541,0,100.1998,124.2635,5.72943,-32.2872834667208,-32.2872834667204,-0.00000535533312638199,59.6576658178402,59.6576657835754,0.00202195698292007,89.99805,89.99805,14700.62,0.06398478
28.11055,S,28.11055,0.05550436,0,0.9840177,0,0,49.3932,0.2419496,0,100.1998,124.2635,5.72943,-32.2855911914768,-32.2855911914764,-0.00000532704002455436,59.3348099133264,59.334809878877,0.00202190371252102,89.99805,89.99805,14701.21,0.064005
28.12055,S,28.12055,0.0552041,0,0.9841803,0,0,49.3932,0.2393716,0,100.1998,124.2635,5.72943,-32.2839182877427,-32.2839182877423,-0.00000529873993572301,59.0119707378516,59.0119707032156,0.00202185072512285,89.99803,89.99803,14701.8,0.06402522
28.13055,S,28.13055,0.05490386,0,0.9843421,0,0,49.3932,0.236807,0,100.1998,124.2635,5.72943,-32.2822493576517,-32.2822493576513,-0.00000527043238619276,58.6891482516794,58.6891482168547,0.00202179802080017,89.99803,89.99803,14702.39,0.06404544
28.14055,S,28.14055,0.05460363,0,0.984503,0,0,49.3932,0.2342558,0,100.1998,124.2635,5.72943,-32.2805893682576,-32.2805893682572,-0.0000052421147114283,58.3663423654029,58.3663423303874,0.00202174559965423,89.99802,89.99802,14702.97,0.06406567
28.15055,S,28.15055,0.05430342,0,0.9846629,0,0,49.3932,0.2317179,0,100.1998,124.2635,5.72943,-32.2789383195604,-32.27893831956,-0.00000521378756276048,58.0435529896151,58.0435529544067,0.00202169346177977,89.998,89.998,14703.55,0.06408589
28.16055,S,28.16055,0.05400321,0,0.9848219,0,0,49.3932,0.2291936,0,100.1998,124.2635,5.72943,-32.277301178614,-32.2773011786136,-0.00000518545461132686,57.7207799852386,57.7207799498351,0.00202164160723482,89.99799,89.99799,14704.13,0.0641061
28.17055,S,28.17055,0.05370302,0,0.9849797,0,0,49.3932,0.2266824,0,100.1998,124.2635,5.72943,-32.2756630442568,-32.2756630442564,-0.00000515710940303078,57.3980233622074,57.3980233266067,0.00202159003614194,89.99798,89.99798,14704.7,0.06412631
28.18055,S,28.18055,0.05340285,0,0.9851366,0,0,49.3932,0.2241848,0,100.1998,124.2635,5.72943,-32.2740408044719,-32.2740408044715,-0.00000512875697088339,57.075282961576,57.0752829257758,0.00202153874857338,89.99797,89.99797,14705.27,0.06414653
28.19055,S,28.19055,0.05310269,0,0.9852924,0,0,49.3932,0.2217007,0,100.1998,124.2635,5.72943,-32.2724215449193,-32.2724215449189,-0.00000510039459113747,56.7525587535421,56.7525587175401,0.00202148774462861,89.99796,89.99796,14705.84,0.06416674
28.20055,S,28.20055,0.05280253,0,0.9854471,0,0,49.3932,0.21923,0,100.1998,124.2635,5.72943,-32.2708201667605,-32.2708201667601,-0.00000507202605335437,56.4298505592917,56.4298505230856,0.00202143702436921,89.99795,89.99795,14706.41,0.06418695
28.21055,S,28.21055,0.0525024,0,0.9856006,0,0,49.3932,0.2167725,0,100.1998,124.2635,5.72943,-32.2692212721287,-32.2692212721283,-0.00000504364407447089,56.1071583539895,56.107158317577,0.00202138658792959,89.99793,89.99793,14706.97,0.06420717
28.22055,S,28.22055,0.05220228,0,0.9857529,0,0,49.3932,0.2143284,0,100.1998,124.2635,5.72943,-32.267630324783,-32.2676303247826,-0.00000501525137823424,55.7844820581629,55.7844820215416,0.00202133643541693,89.99792,89.99792,14707.52,0.06422738
28.23055,S,28.23055,0.05190216,0,0.985904,0,0,49.3932,0.211898,0,100.1998,124.2635,5.72943,-32.2660503049558,-32.2660503049554,-0.00000498685501086003,55.4618215625366,55.4618215257041,0.00202128656686794,89.99791,89.99791,14708.08,0.06424759
28.24055,S,28.24055,0.05160207,0,0.9860538,0,0,49.3932,0.2094807,0,100.1998,124.2635,5.72943,-32.2644807159416,-32.2644807159412,-0.00000495844230100254,55.1391767628026,55.1391767257564,0.00202123698244604,89.9979,89.9979,14708.63,0.06426781
28.25055,S,28.25055,0.05130198,0,0.9862022,0,0,49.3932,0.207077,0,100.1998,124.2635,5.72943,-32.2629190742136,-32.2629190742132,-0.00000493002473576958,54.8165475794881,54.8165475422256,0.00202118768219978,89.99789,89.99789,14709.18,0.06428802
28.26055,S,28.26055,0.05100191,0,0.9863493,0,0,49.3932,0.2046867,0,100.1998,124.2635,5.72943,-32.261361902834,-32.2613619028336,-0.00000490159337416486,54.4939339678894,54.4939339304082,0.00202113866626713,89.99788,89.99788,14709.72,0.06430823
28.27055,S,28.27055,0.05070185,0,0.986495,0,0,49.3932,0.2023098,0,100.1998,124.2635,5.72943,-32.2598201293214,-32.259820129321,-0.00000487315431501366,54.1713357740282,54.1713357363256,0.00202108993472507,89.99786,89.99786,14710.27,0.06432845
28.28055,S,28.28055,0.05040181,0,0.9866392,0,0,49.3932,0.1999463,0,100.1998,124.2635,5.72943,-32.2582808393356,-32.2582808393352,-0.0000048447014594907,53.8487529730692,53.8487529351425,0.00202104148771156,89.99785,89.99785,14710.8,0.06434866
28.29055,S,28.29055,0.05010177,0,0.9867819,0,0,49.3932,0.1975963,0,100.1998,124.2635,5.72943,-32.2567494966361,-32.2567494966357,-0.00000481624374859227,53.5261854855395,53.5261854473861,0.00202099332527515,89.99784,89.99784,14711.34,0.06436887
28.30055,S,28.30055,0.04980175,0,0.986923,0,0,49.3932,0.1952597,0,100.1998,124.2635,5.72943,-32.2552320616872,-32.2552320616868,-0.00000478777117550796,53.2036331723617,53.2036331339788,0.00202094544756447,89.99783,89.99783,14711.87,0.06438908
28.31055,S,28.31055,0.04950174,0,0.9870625,0,0,49.3932,0.1929365,0,100.1998,124.2635,5.72943,-32.2537190970869,-32.2537190970865,-0.00000475928776664668,52.8810959888324,52.8810959502172,0.00202089785468787,89.99781,89.99781,14712.4,0.06440929
28.32055,S,28.32055,0.04920174,0,0.9872003,0,0,49.3932,0.1906268,0,100.1998,124.2635,5.72943,-32.2522215303533,-32.252221530353,-0.00000473079529836531,52.5585737809729,52.5585737421226,0.00202085054673594,89.9978,89.9978,14712.93,0.06442949
28.33055,S,28.33055,0.04890176,0,0.9873364,0,0,49.3932,0.1883304,0,100.1998,124.2635,5.72943,-32.2507304207899,-32.2507304207896,-0.00000470228844159323,52.2360664842117,52.2360664451233,0.00202080352385258,89.99778,89.99778,14713.45,0.0644497
28.34055,S,28.34055,0.04860178,0,0.9874707,0,0,49.3932,0.1860475,0,100.1998,124.2635,5.72943,-32.2492412980479,-32.2492412980476,-0.00000467377282146054,51.9135740786805,51.9135740393511,0.00202075678612541,89.99777,89.99777,14713.97,0.0644699
28.35055,S,28.35055,0.04830182,0,0.9876032,0,0,49.3932,0.183778,0,100.1998,124.2635,5.72943,-32.2477680698783,-32.247768069878,-0.00000464524518131297,51.5910964054336,51.5910963658602,0.00202071033367464,89.99776,89.99776,14714.48,0.06449011
28.36055,S,28.36055,0.04800187,0,0.9877338,0,0,49.3932,0.1815221,0,100.1998,124.2635,5.72943,-32.2463008021733,-32.246300802173,-0.00000461670854095721,51.2686334048666,51.2686333650461,0.00202066416659026,89.99774,89.99774,14715,0.06451032
28.37055,S,28.37055,0.04770193,0,0.9878623,0,0,49.3932,0.1792796,0,100.1998,124.2635,5.72943,-32.2448484356298,-32.2448484356295,-0.00000458815715683936,50.9461849279678,50.9461848878971,0.00202061828501972,89.99773,89.99773,14715.51,0.06453052
28.38055,S,28.38055,0.04740201,0,0.9879889,0,0,49.3932,0.1770505,0,100.1998,124.2635,5.72943,-32.2434005394348,-32.2434005394345,-0.00000455959452246127,50.6237509300338,50.6237508897097,0.00202057268907551,89.99771,89.99771,14716.01,0.06455073
28.39055,S,28.39055,0.04710209,0,0.9881134,0,0,49.3932,0.1748349,0,100.1998,124.2635,5.72943,-32.241951649829,-32.2419516498287,-0.0000045310213483657,50.3013314209987,50.301331380418,0.00202052737886304,89.9977,89.9977,14716.51,0.06457093
28.40055,S,28.40055,0.04680219,0,0.9882357,0,0,49.3932,0.1726327,0,100.1998,124.2635,5.72943,-32.2405216350278,-32.2405216350275,-0.00000450243372656752,49.9789262121147,49.978926171274,0.00202048235452678,89.99769,89.99769,14717.01,0.06459114
28.41055,S,28.41055,0.0465023,0,0.9883558,0,0,49.3932,0.170444,0,100.1998,124.2635,5.72943,-32.2391010576289,-32.2391010576286,-0.00000447383438081393,49.6565352090077,49.6565351679037,0.00202043761618397,89.99767,89.99767,14717.51,0.06461135
28.42056,S,28.42056,0.04620242,0,0.9884735,0,0,49.3932,0.1682688,0,100.1998,124.2635,5.72943,-32.237690911043,-32.2376909110427,-0.000004445223844012,49.3341583073698,49.334158265999,0.00202039316394652,89.99765,89.99765,14718,0.06463155
28.43056,S,28.43056,0.04590255,0,0.9885889,0,0,49.3932,0.1661071,0,100.1998,124.2635,5.72943,-32.2362812611626,-32.2362812611623,-0.00000441660099113571,49.0117955022339,49.0117954605928,0.0020203489979376,89.99764,89.99764,14718.49,0.06465176
28.44056,S,28.44056,0.0456027,0,0.9887017,0,0,49.3932,0.1639588,0,100.1998,124.2635,5.72943,-32.2348909827921,-32.2348909827918,-0.00000438796475637093,48.6894465998849,48.6894465579699,0.00202030511829102,89.99763,89.99763,14718.98,0.06467196
28.45056,S,28.45056,0.04530285,0,0.9888121,0,0,49.3932,0.1618238,0,100.1998,124.2635,5.72943,-32.2335007044217,-32.2335007044214,-0.00000435931105409684,48.3671116003229,48.3671115581304,0.00202026152518145,89.9976,89.9976,14719.46,0.06469217
28.46056,S,28.46056,0.04500302,0,0.9889198,0,0,49.3932,0.1597026,0,100.1998,124.2635,5.72943,-32.2321208568643,-32.232120856864,-0.00000433065018718334,48.0447903992399,48.0447903567662,0.00202021821868055,89.99759,89.99759,14719.95,0.06471238
28.47056,S,28.47056,0.0447032,0,0.9890248,0,0,49.3932,0.1575947,0,100.1998,124.2635,5.72943,-32.2307519368253,-32.230751936825,-0.00000430197339226982,47.7224828873608,47.7224828446021,0.00202017519894759,89.99758,89.99758,14720.42,0.06473257
28.48056,S,28.48056,0.04440339,0,0.989127,0,0,49.3932,0.1555004,0,100.1998,124.2635,5.72943,-32.2293884805456,-32.2293884805453,-0.00000427328404443436,47.4001890100482,47.4001889670005,0.0020201324661081,89.99756,89.99756,14720.9,0.06475277
28.49056,S,28.49056,0.04410359,0,0.9892263,0,0,49.3932,0.1534194,0,100.1998,124.2635,5.72943,-32.2280369451951,-32.2280369451948,-0.00000424457859096319,47.0779086480926,47.0779086047521,0.00202009002032314,89.99754,89.99754,14721.37,0.06477297
28.50056,S,28.50056,0.0438038,0,0.9893226,0,0,49.3932,0.1513521,0,100.1998,124.2635,5.72943,-32.2266888867823,-32.226688886782,-0.00000421586052535818,46.755641766725,46.7556417230875,0.00202004786171883,89.99752,89.99752,14721.83,0.06479317
28.51056,S,28.51056,0.04350402,0,0.9894158,0,0,49.3932,0.1492983,0,100.1998,124.2635,5.72943,-32.2253611932903,-32.22536119329,-0.00000418713209767138,46.433388162296,46.4333881183575,0.00202000599039879,89.99751,89.99751,14722.3,0.06481337
28.52056,S,28.52056,0.04320425,0,0.9895059,0,0,49.3932,0.1472579,0,100.1998,124.2635,5.72943,-32.2240315129767,-32.2240315129764,-0.00000415838484060165,46.1111478546741,46.1111478104304,0.00201996440655131,89.99749,89.99749,14722.76,0.06483357
28.53056,S,28.53056,0.0429045,0,0.9895926,0,0,49.3932,0.1452311,0,100.1998,124.2635,5.72943,-32.2227112700654,-32.2227112700651,-0.00000412962645169549,45.7889207494853,45.7889207049321,0.00201992311028772,89.99747,89.99747,14723.22,0.06485377
28.54056,S,28.54056,0.04260475,0,0.9896759,0,0,49.3932,0.1432177,0,100.1998,124.2635,5.72943,-32.221406425021,-32.2214064250207,-0.00000410084976631347,45.4667066927511,45.4667066478839,0.00201988210179097,89.99745,89.99745,14723.67,0.06487396
28.55056,S,28.55056,0.04230501,0,0.9897558,0,0,49.3932,0.141218,0,100.1998,124.2635,5.72943,-32.2201105206736,-32.2201105206733,-0.00000407206260042586,45.1445055950645,45.1445055498789,0.00201984138116588,89.99744,89.99744,14724.12,0.06489416
28.56056,S,28.56056,0.04200529,0,0.989832,0,0,49.3932,0.1392317,0,100.1998,124.2635,5.72943,-32.2188126295046,-32.2188126295043,-0.00000404325761175757,44.8223174762938,44.8223174307853,0.00201980094859067,89.99742,89.99742,14724.57,0.06491436
28.57056,S,28.57056,0.04170557,0,0.9899045,0,0,49.3932,0.1372589,0,100.1998,124.2635,5.72943,-32.2175420571316,-32.2175420571314,-0.00000401443770169149,44.5001420632514,44.5001420174152,0.00201976080421455,89.9974,89.9974,14725.02,0.06493456
28.58056,S,28.58056,0.04140587,0,0.9899731,0,0,49.3932,0.1352996,0,100.1998,124.2635,5.72943,-32.216260060535,-32.2162600605347,-0.00000398560115308264,44.1779794701794,44.1779794240108,0.00201972094820391,89.99738,89.99738,14725.46,0.06495476
28.59056,S,28.59056,0.04110618,0,0.9900376,0,0,49.3932,0.133354,0,100.1998,124.2635,5.72943,-32.2149999189751,-32.2149999189749,-0.00000395675080810204,43.8558294785276,43.8558294320217,0.00201968138069671,89.99736,89.99736,14725.9,0.06497496
28.60056,S,28.60056,0.0408065,0,0.9900981,0,0,49.3932,0.1314219,0,100.1998,124.2635,5.72943,-32.2137472279961,-32.2137472279959,-0.00000392788548251175,43.5336920137904,43.5336919669421,0.00201964210184276,89.99734,89.99734,14726.33,0.06499515
28.61056,S,28.61056,0.04050682,0,0.9901543,0,0,49.3932,0.1295033,0,100.1998,124.2635,5.72943,-32.2124935436063,-32.2124935436061,-0.00000389900298547163,43.2115670859018,43.2115670387061,0.00201960311181378,89.99732,89.99732,14726.76,0.06501535
28.62056,S,28.62056,0.04020716,0,0.9902061,0,0,49.3932,0.1275983,0,100.1998,124.2635,5.72943,-32.2112617142534,-32.2112617142532,-0.00000387010615915269,42.8894544763116,42.8894544287633,0.00201956441075305,89.99731,89.99731,14727.19,0.06503555
28.63056,S,28.63056,0.03990751,0,0.9902533,0,0,49.3932,0.1257068,0,100.1998,124.2635,5.72943,-32.2100288914898,-32.2100288914896,-0.00000384119014817945,42.5673541949542,42.5673541470479,0.00201952599885243,89.99728,89.99728,14727.62,0.06505575
28.64056,S,28.64056,0.03960786,0,0.9902958,0,0,49.3932,0.1238289,0,100.1998,124.2635,5.72943,-32.2088094797715,-32.2088094797713,-0.00000381225921580843,42.2452661077191,42.2452660594494,0.00201948787626112,89.99726,89.99726,14728.04,0.06507595
28.65056,S,28.65056,0.03930823,0,0.9903335,0,0,49.3932,0.1219646,0,100.1998,124.2635,5.72943,-32.2076000021609,-32.2076000021607,-0.00000378331188174222,41.9231901152655,41.9231900666268,0.00201945004314315,89.99725,89.99725,14728.46,0.06509614
28.66056,S,28.66056,0.03900861,0,0.9903662,0,0,49.3932,0.1201139,0,100.1998,124.2635,5.72943,-32.2064014520687,-32.2064014520685,-0.00000375434696174291,41.6011261083182,41.6011260593048,0.00201941249967437,89.99722,89.99722,14728.88,0.06511633
28.67056,S,28.67056,0.038709,0,0.9903936,0,0,49.3932,0.1182767,0,100.1998,124.2635,5.72943,-32.2052019085658,-32.2052019085656,-0.00000372536368605585,41.2790740968116,41.2790740474176,0.00201937524603834,89.99719,89.99719,14729.29,0.06513652
28.68056,S,28.68056,0.03840939,0,0.9904156,0,0,49.3932,0.1164531,0,100.1998,124.2635,5.72943,-32.2040202464567,-32.2040202464565,-0.00000369636246916432,40.9570339019317,40.9570338521512,0.00201933828241448,89.99718,89.99718,14729.7,0.06515671
28.69056,S,28.69056,0.0381098,0,0.9904321,0,0,49.3932,0.1146431,0,100.1998,124.2635,5.72943,-32.2028400744638,-32.2028400744636,-0.00000366734508742518,40.6350055087777,40.6350054586045,0.00201930160896443,89.99715,89.99715,14730.11,0.0651769
28.70056,S,28.70056,0.03781021,0,0.9904429,0,0,49.3932,0.1128468,0,100.1998,124.2635,5.72943,-32.2016787772755,-32.2016787772753,-0.00000363831006054104,40.3129887286016,40.3129886780294,0.00201926522586464,89.99712,89.99712,14730.51,0.0651971
28.71056,S,28.71056,0.03751064,0,0.9904478,0,0,49.3932,0.111064,0,100.1998,124.2635,5.72943,-32.2005194669087,-32.2005194669085,-0.00000360925608585019,39.9909835415353,39.9909834905577,0.00201922913330459,89.99711,89.99711,14730.91,0.06521729
28.72056,S,28.72056,0.03721107,0,0.9904464,0,0,49.3932,0.1092948,0,100.1998,124.2635,5.72943,-32.1993710840603,-32.1993710840601,-0.00000358018310414074,39.6689898383037,39.6689897869142,0.00201919333147435,89.99709,89.99709,14731.31,0.06523748
28.73056,S,28.73056,0.03691152,0,0.9904388,0,0,49.3932,0.1075393,0,100.1998,124.2635,5.72943,-32.1982296550874,-32.1982296550872,-0.00000355109141147216,39.3470075493684,39.3470074975602,0.00201915782056103,89.99706,89.99706,14731.7,0.06525767
28.74056,S,28.74056,0.03661197,0,0.9904246,0,0,49.3932,0.1057974,0,100.1998,124.2635,5.72943,-32.1971001470436,-32.1971001470434,-0.00000352198248814185,39.0250365555203,39.0250365032864,0.00201912260073694,89.99704,89.99704,14732.09,0.06527786
28.75056,S,28.75056,0.03631243,0,0.9904036,0,0,49.3932,0.1040692,0,100.1998,124.2635,5.72943,-32.1959800764022,-32.195980076402,-0.00000349285402488587,38.7030767623853,38.7030767097187,0.00201908767219747,89.99701,89.99701,14732.48,0.06529805
28.76056,S,28.76056,0.0360129,0,0.9903756,0,0,49.3932,0.1023545,0,100.1998,124.2635,5.72943,-32.1948689464577,-32.1948689464575,-0.00000346370548879716,38.3811280805567,38.3811280274502,0.00201905303514336,89.99699,89.99699,14732.86,0.06531824
28.77056,S,28.77056,0.03571339,0,0.9903402,0,0,49.3932,0.1006536,0,100.1998,124.2635,5.72943,-32.1937598033347,-32.1937598033345,-0.00000343453664302812,38.0591904901666,38.0591904366127,0.0020190186897777,89.99696,89.99696,14733.24,0.06533843
28.78056,S,28.78056,0.03541387,0,0.9902974,0,0,49.3932,0.0989663,0,100.1998,124.2635,5.72943,-32.1926680449001,-32.1926680448999,-0.00000340534997447841,37.7372638173682,37.7372637633593,0.00201898463627872,89.99693,89.99693,14733.62,0.06535862
28.79056,S,28.79056,0.03511437,0,0.9902468,0,0,49.3932,0.09729263,0,100.1998,124.2635,5.72943,-32.191580756814,-32.1915807568138,-0.00000337614050934874,37.4153480174583,37.4153479629865,0.00201895087487438,89.99691,89.99691,14733.99,0.06537881
28.80056,S,28.80056,0.03481488,0,0.9901881,0,0,49.3932,0.09563267,0,100.1998,124.2635,5.72943,-32.1904979390764,-32.1904979390762,-0.00000334691227404805,37.0934430457336,37.0934429907909,0.00201891740575239,89.99688,89.99688,14734.36,0.06539901
28.81056,S,28.81056,0.0345154,0,0.9901211,0,0,49.3932,0.09398639,0,100.1998,124.2635,5.72943,-32.189429525795,-32.1894295257948,-0.00000331766266325292,36.7715487581496,36.7715487027278,0.0020188842291265,89.99686,89.99686,14734.73,0.0654192
28.82056,S,28.82056,0.03421592,0,0.9900454,0,0,49.3932,0.09235378,0,100.1998,124.2635,5.72943,-32.1883705499158,-32.1883705499156,-0.00000328839167696334,36.4496650603328,36.4496650044233,0.00201885134521047,89.99683,89.99683,14735.1,0.06543939
28.83056,S,28.83056,0.03391645,0,0.9899607,0,0,49.3932,0.09073484,0,100.1998,124.2635,5.72943,-32.1873190246174,-32.1873190246172,-0.00000325909901911984,36.1277918777773,36.1277918213716,0.00201881875422101,89.9968,89.9968,14735.46,0.06545958
28.84056,S,28.84056,0.033617,0,0.9898668,0,0,49.3932,0.08912966,0,100.1998,124.2635,5.72943,-32.186277930132,-32.1862779301318,-0.00000322978611080791,35.8059291061754,35.8059290492645,0.00201878645636062,89.99677,89.99677,14735.82,0.06547977
28.85056,S,28.85056,0.03331755,0,0.9897633,0,0,49.3932,0.08753812,0,100.1998,124.2635,5.72943,-32.1852472664597,-32.1852472664595,-0.00000320044815586399,35.4840766412192,35.4840765837939,0.00201875445187978,89.99673,89.99673,14736.17,0.06549996
28.86057,S,28.86057,0.03301811,0,0.9896498,0,0,49.3932,0.08596036,0,100.1998,124.2635,5.72943,-32.1842215698413,-32.1842215698411,-0.00000317109113468957,35.1622344332383,35.1622343752892,0.00201872274096914,89.99671,89.99671,14736.52,0.06552015
28.87057,S,28.87057,0.03271867,0,0.989526,0,0,49.3932,0.08439636,0,100.1998,124.2635,5.72943,-32.1832008402767,-32.1832008402765,-0.00000314171256038501,34.8404024325625,34.8404023740799,0.00201869132384424,89.99668,89.99668,14736.87,0.06554034
28.88057,S,28.88057,0.03241925,0,0.9893914,0,0,49.3932,0.08284603,0,100.1998,124.2635,5.72943,-32.182201965749,-32.1822019657488,-0.00000311230799205812,34.5185804206417,34.5185803616157,0.00201866020076502,89.99665,89.99665,14737.21,0.06556052
28.89057,S,28.89057,0.03211984,0,0.9892458,0,0,49.3932,0.0813095,0,100.1998,124.2635,5.72943,-32.1811986208728,-32.1811986208727,-0.00000308288299562713,34.1967684421797,34.1967683826,0.00201862937193575,89.99661,89.99661,14737.56,0.0655807
28.90057,S,28.90057,0.03182043,0,0.9890887,0,0,49.3932,0.07978666,0,100.1998,124.2635,5.72943,-32.1802101771581,-32.180210177158,-0.00000305343117620725,33.8749663481651,33.8749662880213,0.00201859883762467,89.99659,89.99659,14737.9,0.06560089
28.91057,S,28.91057,0.03152103,0,0.9889197,0,0,49.3932,0.0782776,0,100.1998,124.2635,5.72943,-32.1792306741404,-32.1792306741403,-0.0000030239570339026,33.5531740491913,33.5531739884725,0.00201856859805501,89.99655,89.99655,14738.23,0.06562107
28.92057,S,28.92057,0.03122164,0,0.9887383,0,0,49.3932,0.07678232,0,100.1998,124.2635,5.72943,-32.1782620986412,-32.1782620986411,-0.00000299445911802172,33.2313914359835,33.2313913746785,0.0020185386534645,89.99652,89.99652,14738.56,0.06564125
28.93057,S,28.93057,0.03092225,0,0.988544,0,0,49.3932,0.07530082,0,100.1998,124.2635,5.72943,-32.1773014704281,-32.177301470428,-0.00000296493565220772,32.909618429069,32.9096183671664,0.00201850900410864,89.99648,89.99648,14738.89,0.06566144
28.94057,S,28.94057,0.03062288,0,0.9883364,0,0,49.3932,0.07383315,0,100.1998,124.2635,5.72943,-32.1763497829119,-32.1763497829118,-0.0000029353890937543,32.5878549390412,32.5878548765293,0.00201847965021836,89.99645,89.99645,14739.22,0.06568162
28.95057,S,28.95057,0.03032351,0,0.988115,0,0,49.3932,0.07237922,0,100.1998,124.2635,5.72943,-32.1754085262088,-32.1754085262087,-0.00000290581520901088,32.2661008615925,32.266100798459,0.00201845059206692,89.99641,89.99641,14739.54,0.06570181
28.96057,S,28.96057,0.03002415,0,0.9878792,0,0,49.3932,0.07093915,0,100.1998,124.2635,5.72943,-32.1744707464434,-32.1744707464433,-0.00000287621698817823,31.9443561619537,31.9443560981861,0.00201842182989768,89.99638,89.99638,14739.86,0.06572199
28.97057,S,28.97057,0.02972479,0,0.9876285,0,0,49.3932,0.06951287,0,100.1998,124.2635,5.72943,-32.1735508480718,-32.1735508480717,-0.00000284659215159833,31.6226206613112,31.6226205968967,0.0020183933639768,89.99634,89.99634,14740.18,0.06574217
28.98057,S,28.98057,0.02942545,0,0.9873622,0,0,49.3932,0.06810042,0,100.1998,124.2635,5.72943,-32.1726299562894,-32.1726299562893,-0.00000281694072887714,31.3008943695998,31.300894304525,0.00201836519457014,89.99631,89.99631,14740.49,0.06576236
28.99057,S,28.99057,0.02912611,0,0.9870799,0,0,49.3932,0.06670185,0,100.1998,124.2635,5.72943,-32.1717199920255,-32.1717199920254,-0.00000278726485164292,30.9791771775445,30.9791771117957,0.00201833732192225,89.99627,89.99627,14740.8,0.06578254
29.00057,S,29.00057,0.02882678,0,0.9867808,0,0,49.3932,0.06531709,0,100.1998,124.2635,5.72943,-32.1708289025662,-32.1708289025661,-0.00000275755848028227,30.6574688963977,30.6574688299608,0.00201830974633806,89.99622,89.99622,14741.11,0.06580272
29.01057,S,29.01057,0.02852746,0,0.9864643,0,0,49.3932,0.06394622,0,100.1998,124.2635,5.72943,-32.1699388065176,-32.1699388065175,-0.00000272782620371714,30.3357695162258,30.3357694490862,0.00201828246807663,89.99619,89.99619,14741.41,0.06582291
29.02057,S,29.02057,0.02822814,0,0.9861296,0,0,49.3932,0.06258922,0,100.1998,124.2635,5.72943,-32.1690506972906,-32.1690506972905,-0.00000269806630480253,30.014079017161,30.0140789493036,0.00201825548741418,89.99615,89.99615,14741.71,0.06584309
29.03057,S,29.03057,0.02792883,0,0.9857762,0,0,49.3932,0.06124609,0,100.1998,124.2635,5.72943,-32.1681799727521,-32.168179972752,-0.00000266827691836374,29.692397225357,29.6923971567662,0.00201822880464559,89.9961,89.9961,14742.01,0.06586327
29.04057,S,29.04057,0.02762953,0,0.9854031,0,0,49.3932,0.05991686,0,100.1998,124.2635,5.72943,-32.1673196790266,-32.1673196790265,-0.00000263845911021487,29.370724036506,29.3707239671659,0.00201820242005508,89.99606,89.99606,14742.3,0.06588346
29.05057,S,29.05057,0.02733023,0,0.9850096,0,0,49.3932,0.05860156,0,100.1998,124.2635,5.72943,-32.1664718029357,-32.1664718029356,-0.00000260861264350836,29.0490593264324,29.0490592563263,0.00201817633392923,89.99602,89.99602,14742.59,0.06590364
